article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
FB-0134,market,경기 산업용 AI 비전 시장 확대,2025-01-23,"경기 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 품질검사, 클라우드, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 경기입니다.","보안, 품질검사, 클라우드, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0134,Fallback Market Digest,,보안|품질검사|클라우드|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0135,technology,글로벌 Edge AI 추론 최적화,2026-08-03,,"데이터, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0135,Fallback Market Digest,,데이터|스마트팩토리,2026-09-18T09:00:00+09:00,true,false,synthetic_fallback
FB-0136,technology,글로벌 산업용 RAG 활용 사례 증가,2026-01-03,"글로벌 산업용 RAG 활용 사례 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 글로벌입니다.","클라우드, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0136,Fallback Tech Review,,클라우드|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0137,market,글로벌 제조 데이터 플랫폼 도입 확산,2025-02-10,"글로벌 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 품질검사, 제조 AX, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 글로벌입니다.","디지털 전환, 품질검사, 제조 AX, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0137,Fallback Startup News,,디지털 전환|품질검사|제조 AX|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0138,funding,부산 AI 스타트업 기술사업화 지원,2026-04-18,"부산 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 자동화, 클라우드, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 부산입니다.","디지털 전환, 자동화, 클라우드, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0138,Fallback Market Digest,,디지털 전환|자동화|클라우드|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0139,market,충청 산업용 AI 비전 시장 확대,2025-02-17,"충청 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, AI, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","보안, AI, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0139,Fallback Startup News,,보안|AI|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0140,market,부산 산업용 AI 비전 시장 확대,2025-02-16,"부산 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 디지털 전환, AI, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 부산입니다.","보안, 디지털 전환, AI, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0140,Fallback Policy Brief,,보안|디지털 전환|AI|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0141,competitor,QualiBot 서울 경쟁사 해외시장 진출,2025-07-26,"QualiBot 서울 경쟁사 해외시장 진출. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 생성형 AI, AI, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 서울입니다.","클라우드, 생성형 AI, AI, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0141,Fallback Startup News,QualiBot,클라우드|생성형 AI|AI|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0142,policy,부산 산업 데이터 활용 가이드라인 발표,2025-08-27,"부산 산업 데이터 활용 가이드라인 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 부산입니다.","생성형 AI, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0142,Fallback Tech Review,,생성형 AI|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0143,competitor,VisionForge 부산 경쟁사 신규 투자 유치,2025-10-13,"VisionForge 부산 경쟁사 신규 투자 유치. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 자동화, 제조 AX, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 부산입니다.","보안, 자동화, 제조 AX, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0143,Fallback Tech Review,VisionForge,보안|자동화|제조 AX|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0144,technology,서울 Agent 기반 제조업 자동화 확산,2025-02-16,"서울 Agent 기반 제조업 자동화 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 데이터, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 서울입니다.","생성형 AI, 데이터, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0144,Fallback Startup News,,생성형 AI|데이터|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0145,funding,글로벌 AI 스타트업 기술사업화 지원,2026-02-17,"글로벌 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 디지털 전환, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 글로벌입니다.","보안, 디지털 전환, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0145,Fallback Startup News,,보안|디지털 전환|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0146,technology,글로벌 경량 비전 모델 현장 적용 확대,2025-10-31,"글로벌 경량 비전 모델 현장 적용 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 글로벌입니다.","보안, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0146,Fallback Tech Review,,보안|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0147,competitor,VisionForge 경기 경쟁사 품질검사 솔루션 업데이트,2026-02-17,"VisionForge 경기 경쟁사 품질검사 솔루션 업데이트. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 스마트팩토리, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 경기입니다.","디지털 전환, 스마트팩토리, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0147,Fallback Tech Review,VisionForge,디지털 전환|스마트팩토리|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0148,competitor,QualiBot 서울 경쟁사 제조 AI 파트너십 체결,2026-03-07,"QualiBot 서울 경쟁사 제조 AI 파트너십 체결. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 자동화, AI, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 서울입니다.","보안, 자동화, AI, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0148,Fallback Tech Review,QualiBot,보안|자동화|AI|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0149,market,대구 제조 데이터 플랫폼 도입 확산,2025-09-30,"대구 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 대구입니다.","클라우드, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0149,Fallback Policy Brief,,클라우드|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0150,market,국내 산업용 AI 비전 시장 확대,2025-03-21,"국내 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 클라우드, 보안, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 국내입니다.","자동화, 클라우드, 보안, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0150,Fallback Market Digest,,자동화|클라우드|보안|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0151,competitor,InspectAI 부산 경쟁사 제조 AI 파트너십 체결,2025-04-08,"InspectAI 부산 경쟁사 제조 AI 파트너십 체결. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 부산입니다.","품질검사, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0151,Fallback Tech Review,InspectAI,품질검사|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0152,market,충청 클라우드 기반 품질관리 시장 성장,2025-10-01,"충청 클라우드 기반 품질관리 시장 성장. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","보안, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0152,Fallback Tech Review,,보안|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0153,technology,경기 산업용 RAG 활용 사례 증가,2025-09-14,"경기 산업용 RAG 활용 사례 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 보안, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 경기입니다.","자동화, 보안, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0153,Fallback Tech Review,,자동화|보안|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
